Marca,Modelo,Año,Precio,Combustible,Transmisión,Kilometraje
Volvo,S60,2014,13900.0,Gasolina,Automática,45000
Volkswagen,Crossfox,2020,12100.0,Gasolina,Mecánica,51000
Jaguar,F-Pace,2018,30200.0,Gasolina,Automática - Secuencial,58700
Bmw,520-I,2018,27000.0,Gasolina,Automática,21892
Suzuki,Grand Nomade,2013,11000.0,Gasolina,Mecánica,101746
Bmw,X7 40I,2020,155000.0,Gasolina,Automática - Secuencial,59900
Peugeot,2008,2022,11700.0,Gasolina,Automática,50000
Volkswagen,Gol,2016,8000.0,Dual,Mecánica,99700
Volkswagen,Tiguan Allspace,2018,19500.0,Gasolina,Automática - Secuencial,90000
Ford,Ranger Limited,2024,47500.0,Diesel,Automática - Secuencial,20000
Volvo,S60,2014,10600.0,Gasolina,Mecánica,92000
Land Rover,Discovery Sport,2016,20750.0,Gasolina,Automática - Secuencial,94000
Nissan,Versa Sense,2022,13500.0,Gasolina,Mecánica,52000
Jeep,Cherokee Laredo,2012,18000.0,Gasolina,Automática,121670
Jeep,Grand Cherokee Limited,2018,26500.0,Gasolina,Automática - Secuencial,81816
Mazda,Cx-9,2014,13400.0,Gasolina,Automática,105000
Subaru,Xv,2018,20400.0,Gasolina,Automática,39600
Dodge,Durango,2015,23600.0,Dual,Automática - Secuencial,130000
Mitsubishi,Asx,2017,16500.0,Gasolina,Automática - Secuencial,14000
Mitsubishi,Outlander,2017,14500.0,Gasolina,Automática - Secuencial,99600
Haval,All New H6,2020,14170.0,Gasolina,Automática - Secuencial,53000
Jetour,X70,2023,17500.0,Gasolina,Automática,14000
Kia,Cerato,2013,9800.0,Gasolina,Mecánica,86000
Kia,Rio,2015,9500.0,Dual,Mecánica,94000
Bmw,316I,2014,15500.0,Gasolina,Automática - Secuencial,69000
Bmw,X6 40I,2022,65000.0,Gasolina,Automática - Secuencial,41000
Mg,Zx,2022,12500.0,Dual,Mecánica,20000
Jetour,Dashing,2024,21600.0,Gasolina,Automática - Secuencial,11000
Hyundai,Veloster,2014,12500.0,Gasolina,Automática - Secuencial,53009
Honda,Cr-V,2023,37900.0,Gasolina,Automática - Secuencial,9280
Mazda,3 Sport,2016,11900.0,Gasolina,Automática - Secuencial,63000
Bmw,320I,2015,16500.0,Gasolina,Automática,41000
Mercedes Benz,Gle 400 Coupe,2018,55000.0,Gasolina,Automática - Secuencial,30278
Mazda,Bt-50,2019,19500.0,Diesel,Mecánica,86590
Kia,Sportage,2019,18500.0,Dual,Automática - Secuencial,90000
Bmw,X1 18I,2019,26500.0,Gasolina,Automática,17000
Volvo,S80,2008,8000.0,Gasolina,Automática - Secuencial,175000
Subaru,Xv,2018,16900.0,Gasolina,Automática,63000
Ford,Escape,2017,16000.0,Gasolina,Automática - Secuencial,57300
Honda,Pilot,2016,16000.0,Gasolina,Automática,75200
Chery,Tiggo 7 Pro,2021,15300.0,Gas GNV,Automática - Secuencial,50900
Mercedes Benz,Glc 200,2021,36000.0,Gasolina,Automática,41500
Toyota,Land Cruiser Prado,2021,56500.0,Gasolina,Automática,30000
Volkswagen,Tiguan,2021,23500.0,Gasolina,Automática,33000
Toyota,Land Cruiser Prado,2012,22000.0,Gasolina,Mecánica,159733
Volkswagen,Taos,2022,22900.0,Gasolina,Automática - Secuencial,33900
Mercedes Benz,Gla 180,2019,24000.0,Gasolina,Automática - Secuencial,44671
Toyota,Fortuner,2024,49000.0,Diesel,Mecánica,15000
Land Rover,Discovery 4,2010,18000.0,Gasolina,Automática - Secuencial,125000
Toyota,Hilux,2019,27000.0,Diesel,Mecánica,85000
Jeep,Compass,2012,11500.0,Gasolina,Automática - Secuencial,74500
Subaru,Legacy,2011,9400.0,Gas GLP,Automática - Secuencial,91000
Suzuki,Grand Vitara,2019,13000.0,Gasolina,Mecánica,82000
Honda,Pilot,2017,18500.0,Gasolina,Automática - Secuencial,68700
Jeep,Cherokee Longitude,2019,23500.0,Gasolina,Automática,36500
Nissan,X-Trail,2016,13000.0,Gasolina,Automática,150000
Volvo,Xc-60,2015,19950.0,Gasolina,Automática - Secuencial,50100
Mercedes Benz,Cla 200,2014,17000.0,Gasolina,Automática - Secuencial,53000
Bmw,X4 28I,2017,31999.0,Gasolina,Automática - Secuencial,45000
Volkswagen,Jetta,2022,18000.0,Gasolina,Mecánica,24000
Ford,Ecosport,2017,13000.0,Gasolina,Mecánica,113000
Bmw,320I,2015,14000.0,Gasolina,Automática - Secuencial,78000
Subaru,Forester,2015,14800.0,Gasolina,Automática,129000
Bmw,X5,2024,89000.0,Gasolina-Hibrido,Automática - Secuencial,10000
Mercedes Benz,Gle 400 4Matic,2017,28900.0,Gasolina,Automática - Secuencial,84000
Jeep,Renegade,2019,15800.0,Gasolina,Automática - Secuencial,40000
Porsche,Cayenne S,2015,27000.0,Gasolina,Automática - Secuencial,100000
Mercedes Benz,Gla 200,2017,20000.0,Gasolina,Automática - Secuencial,36000
Mazda,Cx-5,2020,18990.0,Gasolina,Mecánica,55700
Suzuki,Swift,2023,12999.0,Gasolina,Mecánica,8000
Volkswagen,Tiguan Allspace,2022,29500.0,Gasolina,Automática,14000
Chevrolet,Captiva,2022,15500.0,Gasolina,Automática - Secuencial,39641
Chery,Tiggo 8,2021,16900.0,Gasolina,Mecánica,50508
Volkswagen,Amarok,2013,14300.0,Diesel,Automática - Secuencial,233627
Mini,Countryman Cooper,2022,26500.0,Gasolina,Automática,28500
Hyundai,Tucson,2024,27990.0,Gas GLP,Automática - Secuencial,9950
Mini,Hatch Cooper,2018,18600.0,Gasolina,Mecánica,31000
Peugeot,Partner,2018,6800.0,Gasolina,Mecánica,300000
Fiat,Spider,1981,13900.0,Gasolina,Mecánica,180000
Jeep,Grand Cherokee Laredo,2016,19000.0,Gasolina,Automática - Secuencial,104945
Volkswagen,Gol,2011,8000.0,Gasolina,Mecánica,86465
Jeep,Grand Cherokee Laredo,2019,26500.0,Gasolina,Automática,53800
Audi,A3 Sedan,2014,16500.0,Gasolina,Automática - Secuencial,61900
Jeep,Compass,2009,15800.0,Gasolina,Automática - Secuencial,63100
Hyundai,Tucson,2019,19200.0,Dual,Automática,80000
Volkswagen,T-Cross,2023,24500.0,Gasolina,Automática - Secuencial,18500
Honda,Civic,2012,9950.0,Dual,Automática,83500
Toyota,4Runner,2014,37500.0,Dual,Automática,88500
Toyota,Corolla Cross,2023,22800.0,Gasolina,Automática - Secuencial,35000
Mazda,Premacy,2010,7700.0,Gasolina,Automática - Secuencial,98000
Fiat,Fiorino,2014,4200.0,Gasolina,Mecánica,126100
Porsche,Macan S,2016,29000.0,Gasolina,Automática - Secuencial,49019
Land Rover,Range Rover Sport,2020,74900.0,Gasolina,Automática - Secuencial,48500
Mini,Cooper S,2016,15500.0,Gasolina,Mecánica,32321
Bmw,X1 20I,2018,25000.0,Gasolina,Automática - Secuencial,59000
Toyota,Corolla,2017,15300.0,Gasolina,Automática,22900
Mercedes Benz,Gle 53 Amg,2021,87500.0,Gasolina-Hibrido,Automática - Secuencial,39500
Mercedes Benz,C-180,2010,8900.0,Gasolina,Automática - Secuencial,92300
Kia,Sorento,2017,18500.0,Gasolina,Automática,120000
Citroen,C3 Aircross,2022,16900.0,Gasolina,Automática,20800
Volkswagen,Bora,2015,10800.0,Gasolina,Automática,79000
Chevrolet,Captiva,2025,17500.0,Dual,Mecánica,18500
Bmw,320I,2020,30000.0,Gasolina,Automática - Secuencial,54000
Volkswagen,Tiguan,2017,19000.0,Gasolina,Automática,24700
Mazda,Cx-7,2012,8490.0,Gasolina,Automática - Secuencial,139000
Ford,Explorer,2015,19000.0,Gasolina,Automática - Secuencial,96000
Renault,Koleos,2017,13950.0,Diesel,Automática - Secuencial,100000
Kia,Soluto,2024,12900.0,Dual,Mecánica,
Bmw,X-3,2020,40000.0,Gasolina,Automática,55000
Bmw,X6,2019,47000.0,Gasolina,Automática - Secuencial,60000
Mercedes Benz,Gle 400 4Matic,2017,28990.0,Gasolina,Automática,80000
Volvo,Xc40,2020,32000.0,Gasolina,Automática - Secuencial,64000
Toyota,Hilux,2022,28500.0,Diesel,Mecánica,90000
Hyundai,Creta,2022,16500.0,Dual,Automática,49000
Jaguar,Xe,2017,18500.0,Gasolina,Automática - Secuencial,76000
Subaru,Forester,2017,16500.0,Gasolina,Automática - Secuencial,108000
Bmw,335I,2011,15500.0,Gasolina,Automática - Secuencial,68500
Dodge,Nitro,2009,9300.0,Gasolina,Automática,101000
Volkswagen,Tiguan Allspace,2021,22000.0,Gasolina,Automática,33500
Mercedes Benz,A200,2021,29500.0,Gasolina,Automática,7500
Mercedes Benz,C-180,2020,26000.0,Gasolina,Automática - Secuencial,30000
Audi,A6,2010,14000.0,Gasolina,Automática - Secuencial,96510
Honda,Cr-V,2018,21000.0,Gasolina,Automática,72000
Subaru,Outback,2019,25500.0,Gasolina,Automática - Secuencial,42000
Jeep,Grand Cherokee Limited,2017,26000.0,Gasolina,Automática - Secuencial,77000
Audi,Q7,2018,28600.0,Gasolina,Automática - Secuencial,72000
Bmw,X3 20I,2020,34500.0,Gasolina,Automática - Secuencial,49500
Mitsubishi,Asx,2016,14500.0,Diesel,Mecánica,96000
Nissan,Patrol,2000,14800.0,Diesel,Mecánica,276907
Mazda,Cx-5,2025,29500.0,Gasolina,Automática - Secuencial,10000
Kia,Quoris,2015,13400.0,Dual,Automática - Secuencial,84433
Toyota,4Runner,2015,35000.0,Gasolina,Automática,62400
Subaru,Forester,2023,36000.0,Gasolina-Hibrido,Automática,15100
Toyota,Corolla,2017,14950.0,Dual,Automática - Secuencial,82500
Bmw,420I,2014,19900.0,Gasolina,Automática - Secuencial,57027
Bmw,520-I,2018,21800.0,Gasolina,Automática - Secuencial,96000
Volkswagen,Gol,2020,9000.0,Dual,Mecánica,84500
Bmw,M135I,2016,24700.0,Gasolina,Automática - Secuencial,37800
Subaru,Outback,2016,17400.0,Gasolina,Automática - Secuencial,70000
Subaru,Xv,2019,16900.0,Gasolina,Automática,72000
Mercedes Benz,Glc 250 4Matic,2017,24900.0,Gasolina,Automática,70000
Volkswagen,Jetta,2015,10000.0,Gasolina,Automática - Secuencial,79000
Honda,Cr-V,2009,11000.0,Gasolina,Automática,138000
Mercedes Benz,C-200,2018,21500.0,Gasolina,Automática - Secuencial,45000
Bmw,530,2018,26000.0,Gasolina,Automática - Secuencial,85000
Toyota,C-Hr,2022,25999.0,Gasolina-Hibrido,Automática - Secuencial,29000
Bmw,220I,2015,18500.0,Gasolina,Automática - Secuencial,84000
Bmw,320I,2014,13200.0,Gasolina,Automática - Secuencial,98000
Jeep,Compass,2010,9500.0,Gasolina,Automática,150000
Toyota,Raize,2024,16990.0,Gasolina,Automática - Secuencial,18500
Haval,Dargo,2023,21900.0,Gasolina,Automática,57000
Bmw,318I,2017,17400.0,Gasolina,Automática - Secuencial,46800
Honda,Pilot,2017,18000.0,Gasolina,Automática,82100
Mini,5 Puertas,2020,21000.0,Gasolina,Automática - Secuencial,46000
Bmw,X1 18I,2019,24500.0,Gasolina,Automática - Secuencial,53000
Ford,F-150,2022,46900.0,Gasolina,Automática,15600
Land Rover,Discovery Sport,2017,17000.0,Gasolina,Automática - Secuencial,116000
Volkswagen,Tiguan,2015,14500.0,Gasolina,Mecánica,76000
Ford,Territory,2022,21500.0,Gasolina,Automática - Secuencial,38000
Mercedes Benz,A200,2023,34000.0,Gasolina,Automática,8700
Mg,3,2019,8100.0,Dual,Mecánica,40000
Citroen,C5 Aircross,2019,16500.0,Gasolina,Automática,129000
Land Rover,Range Rover Sport,2017,45900.0,Gasolina,Automática - Secuencial,87000
Kia,Sorento,2018,19950.0,Gasolina,Automática,60397
Ford,Focus,2010,7999.0,Gasolina,Automática - Secuencial,148000
Volvo,Xc90,2019,39990.0,Gasolina,Automática - Secuencial,36000
Subaru,Xv,2014,11500.0,Gasolina,Automática,90000
Subaru,Impreza Wrx-Sti,2002,14000.0,Gasolina,Mecánica,180000
Ford,Territory,2024,27900.0,Gasolina,Automática,21000
Bmw,X3 20I,2017,20500.0,Gasolina,Automática,95000
Toyota,Yaris,2023,15900.0,Dual,Mecánica,49900
Porsche,Macan,2016,31500.0,Gasolina,Automática - Secuencial,64500
Mitsubishi,Outlander,2016,15500.0,Gasolina,Automática,59460
Land Rover,Range Rover,2010,25000.0,Gasolina,Automática,90000
Bmw,X6 35I,2014,28000.0,Gasolina,Automática - Secuencial,75000
Land Rover,Discovery Sport,2016,21999.0,Gasolina,Automática - Secuencial,64950
Land Rover,Discovery Sport,2018,27000.0,Gasolina,Automática - Secuencial,55000
Nissan,X-Trail,2023,32000.0,Gasolina,Automática - Secuencial,9499
Volkswagen,Jetta,2013,8500.0,Gasolina,Mecánica,99000
Land Rover,Defender,1998,33000.0,Diesel,Mecánica,257000
Mitsubishi,Outlander,2015,13600.0,Gasolina,Automática - Secuencial,92400
Volvo,Xc-60,2014,15000.0,Gasolina,Automática - Secuencial,85000
Toyota,Yaris,2024,16000.0,Gasolina,Automática - Secuencial,9000
Porsche,Macan,2017,29000.0,Diesel,Mecánica,89000
Mazda,Cx-3,2022,19900.0,Gasolina,Automática - Secuencial,28500
Nissan,X-Trail,2017,18000.0,Gasolina,Automática,57658
Kia,Niro,2023,28900.0,Gasolina-Hibrido,Automática,27000
Mitsubishi,Outlander,2018,15900.0,Gasolina,Automática - Secuencial,80000
Volvo,S60,2015,11300.0,Gasolina,Automática - Secuencial,63000
Toyota,Hilux,2019,28000.0,Diesel,Mecánica,96000
Great Wall,Wingle 5,2016,7500.0,Gas GLP,Mecánica,96000
Land Rover,Discovery 4,2014,22700.0,Gasolina,Automática - Secuencial,94000
Honda,Pilot,2012,14000.0,Gasolina,Automática,117000
Mercedes Benz,Cla 180,2018,19000.0,Diesel,Automática,65000
Peugeot,3008,2022,25990.0,Gasolina,Automática,45300
Porsche,Macan Gts,2017,39500.0,Gasolina,Automática - Secuencial,69000
Bmw,320I,2022,33500.0,Gasolina,Automática - Secuencial,35000
Bmw,X1,2018,22000.0,Gasolina,Automática,48300
Mercedes Benz,C-180,2017,19000.0,Gasolina,Automática,35500
Volvo,V40,2016,14500.0,Gasolina,Automática - Secuencial,44000
Citroen,C5 Aircross,2020,18890.0,Gasolina,Automática - Secuencial,34990
Mitsubishi,Montero Sport,2017,30000.0,Diesel,Automática - Secuencial,83000
Honda,Accord,2014,12500.0,Gasolina,Automática - Secuencial,135000
Kia,Soul,2015,11500.0,Gasolina,Automática,76000
Nissan,Murano,2010,8900.0,Gas GLP,Automática,78000
Jeep,Grand Cherokee Srt,2019,50000.0,Gasolina,Automática - Secuencial,45000
Ssangyong,Actyon,2012,7500.0,Dual,Mecánica,145000
Volkswagen,Amarok,2022,27500.0,Diesel,Automática,22650
Bmw,1M,2012,49000.0,Gasolina,Mecánica,40500
Ford,Escape Hibrida,2024,37500.0,Gasolina-Hibrido,Automática,15750
Audi,A4,2018,20000.0,Gasolina,Automática - Secuencial,36000
Toyota,Hilux,2021,31000.0,Diesel,Automática - Secuencial,124000
Volvo,Xc40,2019,24500.0,Gasolina,Automática - Secuencial,66000
Bmw,120I,2019,21000.0,Gasolina,Automática - Secuencial,40000
Porsche,Macan Gts,2017,50000.0,Gasolina,Automática,38000
Mercedes Benz,S500,2012,27990.0,Gasolina,Automática,88000
Volkswagen,Jetta,2021,19000.0,Gasolina,Automática - Secuencial,46000
Jeep,Grand Cherokee Limited,2015,24500.0,Gasolina,Automática - Secuencial,78000
Toyota,Rav4,2021,29800.0,Gasolina-Hibrido,Automática - Secuencial,47000
Land Rover,Range Rover Sport,2012,25900.0,Gasolina,Automática - Secuencial,88000
Citroen,Jumper,2016,25000.0,Diesel,Mecánica,26488
Changan,Cs35,2023,12600.0,Gasolina,Mecánica,22000
Great Wall,Poer,2023,18500.0,Diesel,Mecánica,23400
Hyundai,Tucson,2022,23000.0,Gas GLP,Automática - Secuencial,12300
Jetour,X70 Plus,2023,17500.0,Gas GNV,Automática - Secuencial,56800
Bmw,118I,2019,17500.0,Gasolina,Automática,56500
Volvo,850 Gle,1994,3900.0,Gasolina,Automática,118000
Volkswagen,Tiguan,2010,9850.0,Gasolina,Automática - Secuencial,154000
Nissan,Kicks,2017,14800.0,Gasolina,Automática,88000
Bmw,X6 40I,2023,87500.0,Gasolina,Automática,2169
Toyota,Hilux,2019,26500.0,Diesel,Mecánica,75524
Audi,A6,2007,12500.0,Gasolina,Automática - Secuencial,95000
Peugeot,Boxer,2019,25900.0,Diesel,Mecánica,80000
Mercedes Benz,Gle 450 Coupe,2023,91500.0,Gasolina-Hibrido,Automática - Secuencial,20000
Volvo,Xc-60,2019,25500.0,Gasolina,Automática,99020
Mazda,Cx-9,2021,27800.0,Gasolina,Automática,76034
Mazda,Cx-9,2019,24000.0,Gasolina,Automática,42619
Volkswagen,Tiguan,2012,10900.0,Gasolina,Mecánica,95003
Mercedes Benz,C-180,2017,18900.0,Gasolina,Automática,31520
Volvo,S60,2014,12900.0,Gasolina,Automática,50610
Volkswagen,Jetta,2019,18500.0,Gasolina,Automática,125736
Mazda,Cx-5,2018,23500.0,Gasolina,Automática,60336
Volkswagen,Jetta,2015,15500.0,Gasolina,Automática,52474
Bmw,420I,2017,19000.0,Gasolina,Automática,64969
Dodge,Durango,2018,23900.0,Gasolina,Automática,64525
Jaguar,F-Pace,2020,39900.0,Gasolina,Automática,52683
Ford,Territory,2022,20900.0,Gasolina,Automática,34715
Toyota,Hilux,2021,28000.0,Diesel,Mecánica,72651
Toyota,Hilux,2022,30200.0,Diesel,Mecánica,141333
Mitsubishi,L200,2022,25800.0,Diesel,Mecánica,105704
Bmw,318I,2017,17500.0,Gasolina,Automática,71446
Ford,Ranger,2020,17800.0,Diesel,Mecánica,138853
Volkswagen,Amarok,2021,29000.0,Diesel,Automática,97964
Ford,Ranger,2021,18500.0,Diesel,Mecánica,118822
Ford,Ranger,2022,18000.0,Diesel,Mecánica,88635
Mitsubishi,L200,2023,23700.0,Diesel,Mecánica,23485
Nissan,Np300 Frontier,2020,19500.0,Diesel,Mecánica,62117
Mitsubishi,L200,2022,26500.0,Diesel,Mecánica,109084
Hyundai,Creta,2020,16400.0,Gasolina,Automática,61988
Chevrolet,Tracker,2022,16400.0,Gasolina,Automática,21818
Hyundai,Creta,2023,20800.0,Gasolina,Automática,22059
Dodge,Durango,2019,29000.0,Gasolina,Automática,40338
Mazda,Cx-5,2020,25500.0,Gasolina,Automática,68744
Chevrolet,Tracker,2022,16700.0,Gasolina,Automática,35539
Toyota,Rav4,2021,24000.0,Gasolina,Automática,58191
Bmw,420I,2016,17900.0,Gasolina,Automática,65545
Bmw,M6,2014,36900.0,Gasolina,Automática,52187
Subaru,Wrx,2024,38900.0,Gasolina,Automática,7730
Mitsubishi,Montero,2024,45990.0,Gasolina,Automática,8702
Mercedes Benz,A200,2018,17500.0,Gasolina,Automática,47886
Bmw,X7 M50I,2021,83000.0,Gasolina,Automática,35803
Chevrolet,Suburban,2022,69900.0,Gasolina,Automática,32336
Maserati,Levante S Granlusso,2020,69000.0,Gasolina,Automática - Secuencial,12000
Citroen,C-3,2023,12900.0,Gas GLP,Automática - Secuencial,2000
Renault,Koleos,2023,22500.0,Gasolina,Automática - Secuencial,6000
Chevrolet,Onix,2024,12900.0,Gasolina,Mecánica,10000
Volkswagen,Gol,2020,10490.0,Gas GNV,Mecánica,120000
Renault,Koleos,2023,23500.0,Gasolina,Automática - Secuencial,30
Subaru,Forester,2022,29700.0,Gasolina,Automática - Secuencial,21000
Honda,Odyssey,2018,26900.0,Gasolina,Automática - Secuencial,73000
Geely,Okavango,2023,18300.0,Hibrido,Automática,40900
Nissan,Frontier,2022,22490.0,Diesel,Mecánica,80000
Changan,Cs15,2024,11990.0,Gas GLP,Mecánica,8500
Suzuki,Grand Vitara,2013,10990.0,Gasolina,Mecánica,80000
Mitsubishi,L200,2011,14990.0,Diesel,Mecánica,171500
Mazda,2 Sport,2016,9990.0,Gasolina,Automática,90000
Maserati,Levante,2022,80000.0,Gasolina-Hibrido,Automática - Secuencial,26000
Nissan,Sentra,2024,15990.0,Gasolina,Mecánica,
Nissan,Sentra,2024,15990.0,Gasolina,Mecánica,
Toyota,Rush,2021,18300.0,Gasolina,Mecánica,21000
Bmw,418I,2020,24500.0,Gasolina,Automática - Secuencial,25000
Bmw,M240I,2019,36500.0,Gasolina,Automática - Secuencial,17500
Toyota,Agya,2022,9400.0,Gasolina,Automática,74000
Chevrolet,Tracker,2020,13500.0,Dual,Automática - Secuencial,58100
Subaru,Xv,2018,16300.0,Gasolina,Automática,90000
Bmw,X2 20I,2019,29000.0,Gasolina,Automática - Secuencial,45000
Kia,Sportage,2011,13500.0,Gasolina,Automática,104333
Maserati,Levante S Gransport,2019,49900.0,Gasolina,Automática - Secuencial,32300
Bmw,520-I,2014,17000.0,Gasolina,Automática - Secuencial,60000
Volvo,Xc90,2021,49990.0,Gasolina,Automática - Secuencial,21000
Mazda,Cx-3,2022,14800.0,Gasolina,Mecánica,62000
Toyota,Prius,2018,17890.0,Hibrido,Automática,33500
Nissan,Kicks,2023,18800.0,Dual,Automática,18200
Mitsubishi,L200,2019,19000.0,Diesel,Mecánica,68000
Toyota,Gt-86,2015,18500.0,Gasolina,Mecánica,41470
Volkswagen,Taos,2022,25900.0,Gasolina,Automática - Secuencial,39150
Nissan,X-Trail,2023,28000.0,Gasolina,Automática - Secuencial,8446
Hyundai,Creta,2022,17450.0,Gasolina,Automática - Secuencial,47050
Jetour,Dashing,2024,20400.0,Gasolina,Automática,11000
Geely,Gx3,2022,10600.0,Gasolina,Mecánica,31000
Audi,Q5,2017,22500.0,Gasolina,Automática,58000
Nissan,Versa Drive,2024,12999.0,Gasolina,Mecánica,18000
Ford,Explorer,2013,14800.0,Gasolina,Automática,94121
Hyundai,Creta,2023,18000.0,Gas GLP,Mecánica,9900
Land Rover,Range Rover Evoque,2016,22000.0,Gasolina,Automática - Secuencial,93000
Toyota,Rav4,2025,39500.0,Gasolina,Automática - Secuencial,6500
Chevrolet,Traverse,2022,30500.0,Gasolina,Automática - Secuencial,45250
Toyota,Hilux,2020,34000.0,Diesel,Automática - Secuencial,53500
Toyota,Land Cruiser Prado,2011,21000.0,Gasolina,Mecánica,117000
Ford,Ecosport,2020,14990.0,Gasolina,Automática,41000
Volvo,Xc40,2022,33000.0,Gasolina,Automática - Secuencial,12000
Haval,Dargo,2023,21800.0,Gasolina,Automática - Secuencial,30000
Ford,Explorer,2014,22000.0,Gasolina,Automática,102345
Toyota,Yaris,2022,13400.0,Gasolina,Mecánica,73121
Mazda,Cx-9,2016,17000.0,Gasolina,Automática,120000
Mazda,Cx-5,2015,14800.0,Gasolina,Mecánica,49000
Audi,A6,2015,18500.0,Gasolina,Automática - Secuencial,63200
Nissan,X-Trail,2010,8900.0,Gasolina,Automática - Secuencial,85000
Mercedes Benz,Glc 200,2021,36000.0,Gasolina,Automática,33000
Chevrolet,Silverado,2018,25000.0,Gasolina,Automática,1500
Nissan,Pathfinder,2025,53800.0,Gasolina,Automática - Secuencial,4200
Daihatsu,Terios,2012,11400.0,Gasolina,Automática,84500
Audi,A6,2017,23900.0,Gasolina,Automática - Secuencial,43000
Audi,A4,2013,12900.0,Gasolina,Automática - Secuencial,56000
Bmw,X3 20I,2014,13800.0,Gasolina,Automática - Secuencial,118000
Ford,Explorer,2017,29000.0,Gasolina,Automática - Secuencial,45000
Changan,Cs15,2022,11000.0,Gas GLP,Automática - Secuencial,27500
Mazda,Cx-5,2017,18500.0,Gasolina,Automática,55000
Mazda,Cx-9,2014,21000.0,Gasolina,Automática - Secuencial,37698
Volkswagen,Tiguan Allspace,2019,24000.0,Gasolina,Automática,46000
Land Rover,Discovery Sport,2018,31000.0,Gasolina,Automática - Secuencial,59000
Mercedes Benz,Gle 400 4Matic,2017,33500.0,Gasolina,Automática - Secuencial,64000
Volkswagen,Taos,2022,21900.0,Gasolina,Automática - Secuencial,29000
Honda,Cr-V,2011,11400.0,Gasolina,Automática,145000
Jeep,Renegade,2018,13800.0,Gasolina,Automática - Secuencial,74000
